seller_id,gmv,orders,late_rate,review_score,gmv_share,cumulative_gmv_share
8cc6a0e5738e61a87b03c78b2ba9db4b,13272.7,23,0.08695652173913043,4.478260869565218,0.0010069549109561694,0.5880100066222993
d05ae8f7a5bd1d2a690a44cd079e4e27,13244.0,77,0.09090909090909091,3.8947368421052633,0.0010047775389109607,0.5890147841612102
0b35c634521043bf4b47e21547b99ab5,13235.65,50,0.16,3.4081632653061225,0.0010041440526190619,0.5900189282138293
669ae81880e08f269a64487cfb287169,13133.87,161,0.043478260869565216,4.2625,0.0009964223478538584,0.5910153505616832
05f51e13da97139648b8125c31e5f51b,13100.31,57,0.15789473684210525,4.228070175438597,0.000993876264026778,0.59200922682571
c31eff8334d6b3047ed34bebd4d62c36,12991.61,120,0.14166666666666666,3.8739495798319328,0.0009856295622388271,0.5929948563879488
431af27f296bc6519d890aa5a05fdb11,12974.6,116,0.15517241379310345,3.8,0.0009843390710022766,0.5939791954589511
6edacfd9f9074789dad6d62ba7950b9c,12966.4,205,0.05853658536585366,4.390243902439025,0.0009837169647036455,0.5949629124236547
9e6229250fedbe05838fef417b74e7fb,12962.300000000001,73,0.0410958904109589,3.8904109589041096,0.00098340591155433,0.5959463183352091
039e6ad9dae79614493083e241147386,12925.0,5,0.2,4.0,0.0009805760865617763,0.5969268944217708
d50d79cb34e38265a8649c383dcffd48,12842.43,69,0.07246376811594203,4.25,0.0009743117796010487,0.5979012062013719
440dd6ab244315c632130ecfb63827b1,12829.300000000001,88,0.13636363636363635,3.8636363636363638,0.0009733156508570212,0.5988745218522289
ed4acab38528488b65a9a9c603ff024a,12759.45,32,0.03225806451612903,3.71875,0.0009680163673253894,0.5998425382195542
00fc707aaaad2d31347cf883cd2dfe10,12684.9,103,0.04854368932038835,4.063725490196078,0.0009623605106713715,0.6008048987302256
530ec6109d11eaaf87999465c6afee01,12682.11,94,0.010638297872340425,4.340425531914893,0.0009621488427965935,0.6017670475730221
75d34ebb1bd0bd7dde40dd507b8169c3,12656.33,57,0.15789473684210525,3.9298245614035086,0.0009601930012869947,0.6027272405743092
